id,user_id,rating
eat+drink+man+woman+1994,619018,5
amlie+2001,845175,4
dances+with+wolves+1990,848120,5
braveheart+1995,294992,4
the+deer+hunter+1978,787917,5
dick+1999,858126,4
boogie+nights+1997,437870,4
back+to+the+future+1985,756492,3
notting+hill+1999,405834,4
boogie+nights+1997,755494,3
a+christmas+story+1983,925512,4
the+silence+of+the+lambs+1991,574179,4
titanic+1997,767624,3
some+folks+call+it+a+sling+blade+1994,519152,4
a+hard+days+night+1964,639290,5
windtalkers+2002,934082,3
indiana+jones+and+the+last+crusade+1989,591240,5
faceoff+1997,72998,1
almost+famous+2000,985597,4
das+boot+1981,173068,2
addams+family+values+1993,777138,1
pleasantville+1998,201446,3
executive+decision+1996,846234,4
the+cable+guy+1996,687998,3
coneheads+1993,626298,1
goldfinger+1964,473605,4
millennium+1989,803962,1
star+trek+generations+1994,722561,3
an+inconvenient+truth+2006,571492,4
the+last+mimzy+2007,741028,1
the+butcher+boy+1997,942411,4
twister+1996,743112,4
ferris+buellers+day+off+1986,288756,4
a+midsummer+nights+dream+1999,630893,5
the+african+queen+1951,243453,4
king+arthur+2004,301258,1
how+the+grinch+stole+christmas+2000,904314,1
the+next+karate+kid+1994,826322,2
annie+1982,695192,4
hideous+kinky+1998,561386,4
mission+impossible+1996,56558,4
the+man+from+earth+2007,160078,4
the+third+man+1949,290673,4
the+ice+storm+1997,376183,4
while+you+were+sleeping+1995,993078,4
dead+poets+society+1989,723324,4
spirited+away+2001,201,5
mean+girls+2004,638984,4
alien+nation+1988,165694,3
the+usual+suspects+1995,325476,5
fahrenheit+911+2004,744410,4
meet+the+parents+2000,979436,2
french+twist+1995,236449,3
sneakers+1992,108917,4
beauty+and+the+beast+1991,99876,4
clear+and+present+danger+1994,861290,4
canadian+bacon+1995,504261,4
up+2009,353257,5
eyes+wide+shut+1999,335820,2
south+park+bigger_+longer++uncut+1999,851771,3
the+joy+luck+club+1993,161399,4
king+kong+2005,834808,2
life+of+brian+1979,434226,4
mighty+aphrodite+1995,26186,3
fly+away+home+1996,408086,4
the+nightmare+before+christmas+1993,643967,5
pretty+woman+1990,607966,3
shrek+2001,237846,5
die+hard+2+1990,254463,5
the+net+1995,11196,3
get+shorty+1995,286152,4
scent+of+a+woman+1992,653199,4
cloverfield+2008,156327,2
to+die+for+1995,38870,4
gangs+of+new+york+2002,72998,4
fiddler+on+the+roof+1971,23784,1
a+beautiful+mind+2001,814071,4
big+1988,475047,4
clueless+1995,77061,5
the+social+network+2010,519790,5
citizen+kane+1941,272123,5
say+anything...+1989,463933,4
forrest+gump+1994,591518,5
so+i+married+an+axe+murderer+1993,745302,3
hoop+dreams+1994,867114,3
dumbo+1941,783507,4
the+right+stuff+1983,610863,4
crouching+tiger_+hidden+dragon+2000,838736,5
the+firm+1993,952659,3
the+mummy+1932,249394,3
fx2+1991,803962,2
the+deer+hunter+1978,924161,2
raiders+of+the+lost+ark+1981,904113,4
richard+iii+1995,61435,5
jaws+1975,947761,3
elizabeth+1998,814297,5
willy+wonka++the+chocolate+factory+1971,150428,3
the+celluloid+closet+1996,738034,3
dances+with+wolves+1990,677011,2
iron+monkey+1993,800474,4
american+beauty+1999,545886,3
casino+royale+2006,915762,2
titanic+1997,643359,3
reality+bites+1994,26002,4
james+and+the+giant+peach+1996,763805,4
reservoir+dogs+1992,945138,4
the+neverending+story+ii+the+next+chapter+1990,765495,2
die+another+day+2002,816903,4
apollo+13+1995,869468,3
a+perfect+murder+1998,91793,1
dogma+1999,973944,4
chicago+2002,875884,4
pulp+fiction+1994,203810,5
alpha+dog+2006,26916,2
casablanca+1942,488816,5
singin+in+the+rain+1952,154108,5
raiders+of+the+lost+ark+1981,760374,5
apollo+13+1995,402755,4
the+rock+1996,92408,4
toy+story+1995,400409,3
mighty+morphin+power+rangers+the+movie+1995,683419,1
star+trek+first+contact+1996,447674,5
rugrats+in+paris+the+movie+2000,475272,2
predator+1987,482125,5
memento+2000,509991,4
mission+impossible+1996,209346,3
the+golden+compass+2007,318891,3
drive+2011,15662,2
home+for+the+holidays+1995,670307,4
the+mask+1994,176710,2
the+shawshank+redemption+1994,201297,4
i+shot+andy+warhol+1996,899905,4
the+englishman+who+went+up+a+hill+but+came+down+a+mountain+1995,154805,3
jurassic+park+1993,682414,4
grease+1978,288726,3
the+crying+game+1992,163019,5
deliverance+1972,614786,5
punch-drunk+love+2002,42784,2
the+counterfeiters+2007,412999,4
cold+mountain+2003,79013,5
disclosure+1994,878812,4
the+talented+mr.+ripley+1999,968322,4
quiz+show+1994,399594,3
this+is+spinal+tap+1984,112494,4
in+the+name+of+the+father+1993,723798,2
life+is+beautiful+1997,167149,5
happy+gilmore+1996,785185,5
donnie+darko+2001,945831,3
the+goonies+1985,7547,5
dances+with+wolves+1990,682414,5
quadrophenia+1979,44950,5
die+hard+with+a+vengeance+1995,301809,3
the+shawshank+redemption+1994,425212,5
match+point+2005,562590,4
romancing+the+stone+1984,427740,1
armageddon+1998,934219,5
horrible+bosses+2+2014,231476,2
happiness+1998,784039,5
mission+impossible+ii+2000,344200,2
planet+of+the+apes+1968,312213,4
arachnophobia+1990,426655,5
deep+blue+sea+1999,496252,1
men+in+black+1997,814898,3
arachnophobia+1990,299191,1
babe+1995,508966,4
2001+a+space+odyssey+1968,482501,4
the+sword+in+the+stone+1963,338503,5
this+is+spinal+tap+1984,86539,5
the+usual+suspects+1995,140127,4
rounders+1998,645301,5
underworld+rise+of+the+lycans+2009,663169,5
the+bourne+ultimatum+2007,34727,4
the+silence+of+the+lambs+1991,691101,3
inglourious+basterds+2009,522807,3
steel+magnolias+1989,525081,2
stargate+1994,934791,2
bell_+book+and+candle+1958,439729,3
dances+with+wolves+1990,247532,5
ace+ventura+pet+detective+1994,171757,3
sin+city+2005,53518,4
the+lord+of+the+rings+the+return+of+the+king+2003,149821,4
the+firm+1993,158138,3
end+of+days+1999,175446,3
pretty+woman+1990,129499,4
that+thing+you+do+1996,927499,4
lucky+number+slevin+2006,264047,4
jurassic+park+1993,18033,3
the+hitchhikers+guide+to+the+galaxy+2005,193442,4
one+hundred+and+one+dalmatians+1961,57194,3
the+mighty+1998,574128,3
the+return+of+jafar+1994,763805,2
jeremiah+johnson+1972,816646,4
someone+like+you...+2001,146995,4
mr.+death+the+rise+and+fall+of+fred+a.+leuchter_+jr.+1999,673009,3
the+elephant+man+1980,608494,2
shanghai+knights+2003,962857,5
good+will+hunting+1997,833217,4
se7en+1995,786658,3
babe+1995,701424,2
one+true+thing+1998,60363,4
heat+1995,531279,4
forrest+gump+1994,816051,3
paths+of+glory+1957,927256,4
sex_+lies_+and+videotape+1989,536161,5
while+you+were+sleeping+1995,913100,2
the+matrix+1999,969465,5
logans+run+1976,234043,3
funny+face+1957,315855,3
the+kingdom+2007,429892,4
fantasia+1940,410109,3
bill++teds+excellent+adventure+1989,790457,2
legends+of+the+fall+1994,886636,5
the+usual+suspects+1995,297261,5
the+pawnbroker+1965,986247,3
high+noon+1952,235769,4
two+moon+junction+1988,578033,3
cast+away+2000,553536,3
now+you+see+me+2013,599795,4
jaws+1975,686427,4
forrest+gump+1994,394216,5
tin+cup+1996,845759,4
in+the+line+of+fire+1993,473304,3
terminator+2+judgment+day+1991,743373,5
liar+liar+1997,321009,5
se7en+1995,657343,4
the+matrix+1999,915762,2
click+2006,177163,5
the+royal+tenenbaums+2001,168813,2
hellboy+ii+the+golden+army+2008,156067,4
terminator+2+judgment+day+1991,549585,4
clear+and+present+danger+1994,336680,3
back+to+the+future+1985,20712,4
iron+man+2008,803189,5
the+x+files+1998,308223,4
dogma+1999,986288,3
ferris+buellers+day+off+1986,593136,4
the+age+of+innocence+1993,941811,4
pulp+fiction+1994,328454,3
natural+born+killers+1994,456366,5
of+mice+and+men+1939,507355,4
the+godfather+1972,356427,5
lolita+1997,392427,4
beauty+and+the+beast+1991,562596,4
kung+fu+panda+2008,559918,3
get+shorty+1995,182101,5
bonnie+and+clyde+1967,657627,4
flightplan+2005,805705,2
star+wars+1977,915967,2
waterworld+1995,603831,4
mortal+kombat+1995,587268,4
six+days+seven+nights+1998,893017,4
memento+2000,518636,4
the+quest+1996,775542,3
beetlejuice+1988,576965,4
the+nutty+professor+1963,726171,4
e.t.+the+extra-terrestrial+1982,194682,4
argo+2012,231476,4
alien+1992,213010,2
south+park+bigger_+longer++uncut+1999,361366,5
highlander+ii+the+quickening+1991,820892,1
next+friday+2000,132639,1
monty+python+and+the+holy+grail+1975,471998,5
one+flew+over+the+cuckoos+nest+1975,205562,3
sense+and+sensibility+1995,211940,3
nadja+1994,595181,5
tootsie+1982,918468,4
what+about+bob+1991,581310,4
groundhog+day+1993,940968,3
indiana+jones+and+the+last+crusade+1989,588408,5
once+upon+a+time+in+mexico+2003,613177,4
arlington+road+1999,343497,4
independence+day+1996,955155,3
boys+dont+cry+1999,71958,5
man+on+the+moon+1999,296707,2
quiz+show+1994,734250,4
barb+wire+1996,840601,4
the+girl+with+the+dragon+tattoo+2009,69186,4
forrest+gump+1994,653819,4
the+breakfast+club+1985,426543,4
the+bourne+identity+1988,265104,4
zorba+the+greek+1964,412999,5
mary+poppins+1964,880951,3
philomena+2013,908496,5
the+war+room+1993,394280,4
nine+months+1995,107492,3
your+highness+2011,177163,4
ed+wood+1994,859987,5
get+shorty+1995,773556,4
pirates+of+silicon+valley+1999,735916,5
the+city+of+lost+children+1995,740122,5
beauty+and+the+beast+1991,60359,3
the+firm+1993,318859,3
addams+family+values+1993,428472,3
the+usual+suspects+1995,513924,4
under+siege+2+dark+territory+1995,113383,4
indiana+jones+and+the+last+crusade+1989,162221,3
beauty+and+the+beast+1991,432931,4
risky+business+1983,461857,5
walle+2008,797474,4
tarantula+1955,668283,3
babe+1995,796452,4
time+bandits+1981,873702,5
amistad+1997,531358,5
the+hunt+for+red+october+1990,723872,3
shrek+2+2004,758524,3
american+psycho+2000,896943,4
jeffrey+1995,705933,2
the+first+wives+club+1996,806074,3
how+to+make+an+american+quilt+1995,100926,3
planet+of+the+apes+1968,768785,4
freeway+1996,914060,2
outbreak+1995,735173,5
stand+by+me+1986,891540,4
antz+1998,593522,2
strictly+ballroom+1992,625818,4
the+empire+strikes+back+1980,133272,5
red+dragon+2002,875231,3
the+insider+1999,307831,4
escape+from+new+york+1981,996055,3
x-men+the+last+stand+2006,942873,3
broken+arrow+1996,514067,4
shallow+grave+1994,403459,3
ordinary+people+1980,533642,2
ghostbusters+1984,966330,3
the+dark+crystal+1982,987365,2
driven+2001,872663,2
the+matrix+1999,906764,4
casablanca+1942,877279,3
seven+samurai+1954,264899,5
first+knight+1995,272604,3
schindlers+list+1993,124832,5
die+another+day+2002,620641,4
taken+2008,587568,4
men+in+black+1997,935765,3
my+life+in+pink+1997,25548,4
star+wars+1977,595336,5
american+pie+1999,468286,3
avatar+2009,221628,5
dead+man+walking+1995,573248,3
batman+1989,78513,4
lone+star+1996,709046,5
the+godfather+1972,272102,4
amlie+2001,627112,5
happy+gilmore+1996,997721,4
soylent+green+1973,958449,3
the+usual+suspects+1995,183873,5
the+blair+witch+project+1999,233841,1
the+mask+1994,93939,5
the+bourne+ultimatum+2007,75758,3
contact+1997,299144,5
dances+with+wolves+1990,172398,4
forrest+gump+1994,33585,5
drop+zone+1994,634577,2
apollo+13+1995,699533,4
you+can+count+on+me+2000,934768,5
pocahontas+1995,190243,1
the+mexican+2001,119338,3
out+of+africa+1985,444473,4
jesus+camp+2006,218689,4
l.a.+confidential+1997,423030,4
lords+of+dogtown+2005,181400,4
babe+1995,270541,5
men+in+black+1997,602655,3
honey_+i+shrunk+the+kids+1989,892626,2
rudy+1993,637800,4
one+flew+over+the+cuckoos+nest+1975,343283,5
jurassic+park+1993,913768,3
big+fish+2003,281501,4
sugar++spice+2001,574179,1
apollo+13+1995,890184,3
mad+max+2+the+road+warrior+1981,606173,4
a+league+of+their+own+1992,117780,4
little+shop+of+horrors+1986,213883,3
the+lord+of+the+rings+1978,710772,5
city+slickers+ii+the+legend+of+curlys+gold+1994,903353,3
batman+1989,329602,4
the+boondock+saints+1999,375607,4
the+fisher+king+1991,434226,5
alien+1979,506128,4
twister+1996,711385,3
national+treasure+book+of+secrets+2007,8674,4
pulp+fiction+1994,546798,3
the+astronauts+wife+1999,527475,3
taxi+driver+1976,630854,3
the+princess+bride+1987,490036,1
the+rock+1996,554469,5
pink+floyd+the+wall+1982,317502,5
grosse+pointe+blank+1997,573774,5
searching+for+bobby+fischer+1993,933743,4
summer+of+sam+1999,482731,3
faceoff+1997,607262,3
three+colors+blue+1993,737937,3
top+gun+1986,761345,4
aladdin+1992,683419,4
billy+madison+1995,854605,4
the+silence+of+the+lambs+1991,49918,3
dreamgirls+2006,905797,4
the+firm+1993,640718,3
life+is+beautiful+1997,319719,1
pacific+heights+1990,265797,4
trainspotting+1996,740359,5
ayn+rand+a+sense+of+life+1998,531436,4
memento+2000,653199,4
contact+1997,258058,4
ace+ventura+when+nature+calls+1995,850475,4
crocodile+dundee+1986,406331,4
close+encounters+of+the+third+kind+1977,275808,3
beauty+and+the+beast+1991,296177,3
rain+man+1988,143800,4
her+2013,20113,5
the+mask+1994,975703,5
monsters_+inc.+2001,378766,3
forrest+gump+1994,486710,5
casino+1995,538584,5
batman+returns+1992,572772,1
goldeneye+1995,425212,4
who+framed+roger+rabbit+1988,253567,4
reality+bites+1994,392734,3
the+big+lebowski+1998,515584,2
shanghai+noon+2000,297326,3
the+firm+1993,597501,3
my+science+project+1985,663042,3
broken+arrow+1996,619119,4
the+muppet+movie+1979,218421,4
mulholland+drive+2001,888399,2
roman+holiday+1953,446277,4
femme+fatale+2002,153105,3
the+birdcage+1996,390857,5
babe+1995,627709,5
mission+impossible+ii+2000,252942,3
in+the+army+now+1994,8674,3
empire+of+the+sun+1987,672058,5
notting+hill+1999,721166,3
goodfellas+1990,439729,2
tommy+boy+1995,894227,4
city+hall+1996,830934,4
meet+john+doe+1941,703180,4
the+usual+suspects+1995,377187,4
the+big+sleep+1946,975707,5
total+recall+1990,118697,5
beverly+hills+ninja+1997,412377,1
sixteen+candles+1984,593207,3
the+wizard+of+oz+1939,489160,4
rain+man+1988,204988,4
and+now+for+something+completely+different+1971,416117,1
310+to+yuma+2007,749758,4
october+sky+1999,531279,4
the+madness+of+king+george+1994,212644,5
the+breakfast+club+1985,283143,5
the+gods+must+be+crazy+1980,579327,4
the+peacemaker+1997,624483,4
desperado+1995,23784,5
end+of+days+1999,759728,2
bat*21+1988,886897,4
star+trek+insurrection+1998,496716,4
almost+famous+2000,131812,4
the+descent+2005,849808,5
national+lampoons+christmas+vacation+1989,17080,5
father+of+the+bride+part+ii+1995,571492,1
forrest+gump+1994,198760,3
army+of+darkness+1992,393451,4
lolita+1997,709598,5
tank+girl+1995,408193,3
a+time+to+kill+1996,220987,5
trail+of+the+pink+panther+1982,796025,3
crash+2004,521047,4
the+tailor+of+panama+2001,288901,4
babe+pig+in+the+city+1998,303404,4
microcosmos+1996,61435,2
total+recall+1990,974324,4
spaceballs+1987,648958,3
junior+1994,519065,3
he+loves+me...+he+loves+me+not+2002,459454,4
fair+game+1995,913100,3
seven+samurai+1954,816646,5
ransom+1996,928274,5
cliffhanger+1993,697920,3
leaving+las+vegas+1995,272043,4
frequency+2000,15192,4
hard+boiled+1992,627691,5
monty+python+and+the+holy+grail+1975,224117,5
midnight+in+the+garden+of+good+and+evil+1997,521495,4
wild+at+heart+1990,269551,4
the+big+sleep+1946,484179,4
back+to+the+future+part+ii+1989,121423,3
a+clockwork+orange+1971,527929,5
pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,510655,1
apollo+13+1995,453144,5
rear+window+1954,317685,4
throw+momma+from+the+train+1987,968213,4
mousehunt+1997,349835,3
desperado+1995,302064,3
the+dark+knight+2008,634233,2
101+dalmatians+1996,911695,2
butch+cassidy+and+the+sundance+kid+1969,783507,4
foxfire+1996,879966,4
let+me+in+2010,288362,4
the+nutty+professor+1996,724678,2
singin+in+the+rain+1952,506252,4
powder+1995,324658,2
broken+arrow+1996,262318,3
superman+1978,191582,4
the+notebook+2004,578288,5
nine+queens+2000,4847,4
kiss+the+girls+1997,91800,3
gattaca+1997,314394,3
inglourious+basterds+2009,613673,5
star+wars+episode+ii+-+attack+of+the+clones+2002,245131,3
deep+blue+sea+1999,563612,2
sirens+1993,960634,3
donnie+brasco+1997,531950,5
i.q.+1994,294992,3
the+bourne+ultimatum+2007,453981,5
the+hunger+games+2012,751032,3
die+hard+2+1990,288171,5
the+truth+about+cats++dogs+1996,408526,5
schindlers+list+1993,629833,4
the+age+of+innocence+1993,755499,5
city+slickers+ii+the+legend+of+curlys+gold+1994,201023,1
hugo+pool+1997,543710,1
bad+santa+2003,664102,4
sabrina+1995,500870,4
four+rooms+1995,286013,4
the+rock+1996,337658,2
pulp+fiction+1994,244332,4
rambo+first+blood+part+ii+1985,655677,3
gone+in+sixty+seconds+2000,483504,3
the+naked+city+1948,86667,3
semi-pro+2008,156067,3
star+trek+ii+the+wrath+of+khan+1982,929477,5
insomnia+2002,965995,1
liar+liar+1997,11621,2
space+jam+1996,507536,4
romancing+the+stone+1984,788208,4
the+river+wild+1994,468018,3
die+hard+with+a+vengeance+1995,398572,3
apocalypse+now+1979,751401,5
the+sixth+sense+1999,297922,4
the+mask+1994,852847,4
chinatown+1974,336902,5
welcome+to+the+dollhouse+1995,130986,4
aladdin+1992,371717,4
bio-dome+1996,658943,4
american+pie+2+2001,980880,3
beetlejuice+1988,619712,4
donnie+brasco+1997,432160,3
the+naked+gun+33+the+final+insult+1994,26002,2
sgt.+bilko+1996,44356,3
escape+from+l.a.+1996,191821,3
aliens+1986,556881,5
shallow+hal+2001,748317,4
the+terminal+2004,156327,3
master+and+commander+the+far+side+of+the+world+2003,57474,3
the+silence+of+the+lambs+1991,624083,4
mission+impossible+1996,122373,3
to+wong+foo_+thanks+for+everything+julie+newmar+1995,286041,5
goodfellas+1990,95055,3
the+rock+1996,486036,4
ali+2001,82695,3
finding+neverland+2004,463182,5
tin+cup+1996,508966,2
shrek+2001,2252,4
fargo+1996,168334,3
antonias+line+1995,225626,5
the+neverending+story+ii+the+next+chapter+1990,42865,2
dogma+1999,935765,4
scent+of+a+woman+1992,722414,4
the+fifth+element+1997,203754,4
fargo+1996,931090,5
the+black+hole+1979,658273,3
the+host+2006,538691,4
smoke+1995,617448,4
ghostbusters+1984,699701,4
father+of+the+bride+part+ii+1995,499782,4
beauty+and+the+beast+1991,812408,3
sliver+1993,86634,4
mrs.+doubtfire+1993,156782,4
star+wars+1977,845288,4
meet+the+parents+2000,724373,3
the+godfather+part+ii+1974,808851,2
a+river+runs+through+it+1992,897457,3
body+snatchers+1993,988906,4
muppets+from+space+1999,97672,3
b.a.p.s.+1997,579056,3
sense+and+sensibility+1995,317107,4
the+grifters+1990,609519,5
one+flew+over+the+cuckoos+nest+1975,231002,5
do+the+right+thing+1989,428071,4
edtv+1999,232441,1
dragonheart+1996,856445,3
beauty+and+the+beast+1991,16541,4
witness+1985,507355,4
inglourious+basterds+2009,335283,4
ghost+1990,111312,3
wild+wild+west+1999,232930,3
national+lampoons+vacation+1983,557892,5
dave+1993,169478,3
harry+potter+and+the+deathly+hallows+part+1+2010,764477,5
ronin+1998,778597,4
e.t.+the+extra-terrestrial+1982,701472,5
bananas+1971,103980,5
casablanca+1942,21624,4
americas+sweethearts+2001,60745,2
muriels+wedding+1994,201023,4
the+shawshank+redemption+1994,977525,5
blazing+saddles+1974,393402,4
se7en+1995,48846,5
the+talented+mr.+ripley+1999,537819,4
little+women+1994,800693,4
taxi+driver+1976,414996,4
speed+1994,721998,3
the+wedding+singer+1998,661024,4
the+net+1995,262834,2
forrest+gump+1994,63519,4
the+patriot+2000,691852,5
beauty+and+the+beast+1991,376183,5
hoop+dreams+1994,139321,2
casablanca+1942,588408,5
lost+in+space+1998,297326,2
the+godfather+part+ii+1974,691425,4
sense+and+sensibility+1995,680730,3
pulp+fiction+1994,878600,5
fatal+attraction+1987,39140,3
monsters_+inc.+2001,840134,3
sleepers+1996,753081,4
broken+arrow+1996,295585,5
rampart+2011,744179,4
the+adventures+of+robin+hood+1938,602911,1
miracle+on+34th+street+1994,736046,5
spaceballs+1987,597560,5
sin+city+2005,787767,4
all+dogs+go+to+heaven+2+1996,873807,3
henry+v+1989,528214,4
so+i+married+an+axe+murderer+1993,683828,3
wonder+boys+2000,586196,3
home+alone+1990,882929,3
dances+with+wolves+1990,574684,3
october+sky+1999,236097,4
the+lord+of+the+rings+the+return+of+the+king+2003,803547,4
the+first+wives+club+1996,910216,3
the+usual+suspects+1995,858964,5
the+silence+of+the+lambs+1991,679901,4
big+1988,60784,3
requiem+for+a+dream+2000,224117,3
napoleon+dynamite+2004,728006,2
blood+diamond+2006,573774,4
the+bourne+supremacy+2004,232346,5
my+neighbor+totoro+1988,83725,4
amadeus+1984,99325,5
mary+shelleys+frankenstein+1994,907075,1
memento+2000,938121,4
gloria+1980,574179,3
the+talented+mr.+ripley+1999,816646,4
out+of+sight+1998,427854,3
misery+1990,163756,4
volcano+1997,606147,4
e.t.+the+extra-terrestrial+1982,588408,5
the+great+white+hype+1996,575522,3
i+am+sam+2001,643359,3
city+of+god+2002,831032,4
star+wars+1977,386159,3
thelma++louise+1991,6746,3
men+in+black+1997,311892,4
bedknobs+and+broomsticks+1971,608569,5
return+of+the+jedi+1983,103424,4
the+bourne+supremacy+2004,456510,4
zombieland+2009,551227,4
star+trek+generations+1994,244332,4
rumble+in+the+bronx+1995,112691,3
there+will+be+blood+2007,276523,3
the+client+1994,632313,4
the+birdcage+1996,917559,3
braveheart+1995,923188,5
rushmore+1998,942411,5
sleeping+beauty+1959,329142,2
casino+1995,636023,3
mystery+science+theater+3000+the+movie+1996,779672,5
the+piano+1993,443718,5
la+femme+nikita+1990,955155,5
hot+shots+part+deux+1993,847918,2
beavis+and+butt-head+do+america+1996,430036,3
menace+ii+society+1993,860193,4
four+weddings+and+a+funeral+1994,706999,4
the+crow+1994,775329,4
2001+a+space+odyssey+1968,699701,5
101+dalmatians+1996,852260,2
se7en+1995,905143,5
raiders+of+the+lost+ark+1981,475204,5
alien+1979,856097,5
charade+1963,650520,4
last+summer+in+the+hamptons+1995,233822,4
crouching+tiger_+hidden+dragon+2000,260793,3
psycho+1960,983856,5
the+royal+tenenbaums+2001,630932,4
mission+impossible+iii+2006,909206,4
punch-drunk+love+2002,419267,4
independence+day+1996,750698,4
chicken+run+2000,281961,2
the+young+poisoners+handbook+1995,67504,3
striptease+1996,167051,3
city+of+god+2002,716116,4
life+is+beautiful+1997,387543,5
ed+wood+1994,823426,4
bullets+over+broadway+1994,226530,5
american+beauty+1999,904113,4
lilo++stitch+2002,146317,4
hot+shots+part+deux+1993,878600,3
sherlock+holmes+2009,246896,4
office+space+1999,901206,3
city+of+god+2002,853375,4
elizabeth+1998,726311,3
true+lies+1994,30168,3
sunset+boulevard+1950,782655,4
star+trek+iii+the+search+for+spock+1984,559283,3
santa+with+muscles+1996,630283,5
fargo+1996,724678,4
annapolis+2006,271093,4
the+silence+of+the+lambs+1991,681950,4
halloween+1978,639138,5
the+lord+of+the+rings+the+two+towers+2002,643359,5
robin+hood+men+in+tights+1993,787167,2
dangerous+minds+1995,694872,4
the+rock+1996,881572,3
brazil+1985,657627,3
hackers+1995,357240,3
bring+it+on+2000,262310,4
titanic+1997,897457,5
the+sound+of+music+1965,740164,4
cliffhanger+1993,617448,3
the+sound+of+music+1965,316345,4
young+frankenstein+1974,275808,3
pulp+fiction+1994,749452,5
the+terminator+1984,755819,4
aladdin+1992,819857,5
secret+window+2004,640040,3
casablanca+1942,239072,4
yellow+submarine+1968,564060,2
the+producers+1967,819164,2
gladiator+1992+1992,239848,5
true+lies+1994,688495,3
a+goofy+movie+1995,295459,1
wedding+crashers+2005,935868,3
the+people+vs.+larry+flynt+1996,154368,4
jerry+maguire+1996,486036,5
terminator+2+judgment+day+1991,143262,4
jerry+maguire+1996,985571,5
entrapment+1999,878031,2
shanghai+triad+1995,67504,5
waynes+world+2+1993,50827,2
flirting+with+disaster+1996,391418,3
my+name+is+joe+1998,622372,5
mad+max+beyond+thunderdome+1985,503669,2
annie+hall+1977,124750,4
dumb+and+dumber+1994,856763,4
pans+labyrinth+2006,406722,4
jaws+1975,764245,4
terminator+2+judgment+day+1991,798223,4
true+lies+1994,453103,4
up+close++personal+1996,421636,3
ace+ventura+pet+detective+1994,901684,3
the+mummy+1932,602100,4
apollo+13+1995,915368,3
snow+white+and+the+seven+dwarfs+1937,114654,3
contact+1997,230476,3
airplane+1980,879116,4
the+rocky+horror+picture+show+1975,513489,3
a+grand+day+out+1990,992968,4
his+girl+friday+1940,811441,3
101+dalmatians+1996,640825,4
jurassic+park+1993,659220,4
the+rocky+horror+picture+show+1975,312945,4
cars+2006,878482,1
dead+man+1995,103373,1
dumb+and+dumber+1994,848601,2
whats+eating+gilbert+grape+1993,62682,5
the+iron+ladies+2000,631672,4
clear+and+present+danger+1994,434751,4
theres+something+about+mary+1998,824788,5
30+days+of+night+2007,61635,4
how+to+train+your+dragon+2010,525233,4
spy+kids+3-d+game+over+2003,239027,1
chicago+2002,820892,4
rain+man+1988,793287,4
feeling+minnesota+1996,56558,1
popeye+1980,813623,3
die+hard+with+a+vengeance+1995,266311,1
wishmaster+1997,233875,3
return+of+the+jedi+1983,707008,5
ran+1985,64023,5
aladdin+1992,353810,4
sleepers+1996,396583,5
the+fifth+element+1997,459060,4
pulp+fiction+1994,442717,4
alexander+2004,143828,3
beetlejuice+1988,574691,4
walle+2008,816408,5
hannibal+2001,999818,4
galaxy+quest+1999,103443,1
the+one+2001,762929,3
pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,129479,5
snatch+2000,151690,4
down+by+law+1986,535324,4
101+dalmatians+1996,448375,1
sabrina+1995,137674,3
midnight+in+paris+2011,101371,3
the+usual+suspects+1995,318685,5
pulp+fiction+1994,876686,4
a+perfect+world+1993,410112,4
nine+months+1995,426260,5
forget+paris+1995,519631,3
the+crow+1994,986833,3
meet+the+fockers+2004,226428,4
a+few+good+men+1992,907075,4
adventures+in+babysitting+1987,857246,3
the+sixth+sense+1999,697506,4
save+the+last+dance+2001,543963,4
one+hundred+and+one+dalmatians+1961,474926,4
total+recall+1990,838448,4
sense+and+sensibility+1995,393832,5
true+lies+1994,154966,3
eternal+sunshine+of+the+spotless+mind+2004,133450,5
x-men+2000,282227,3
things+to+do+in+denver+when+youre+dead+1995,938031,3
l.a.+confidential+1997,574179,3
top+gun+1986,385366,3
scary+movie+2000,299144,2
beauty+and+the+beast+1991,754242,3
chasing+amy+1997,252534,5
my+big+fat+greek+wedding+2002,849104,5
mrs.+doubtfire+1993,460071,3
jerry+maguire+1996,433980,4
the+weeping+camel+2003,673009,4
snake+eyes+1998,448755,3
die+hard+with+a+vengeance+1995,878812,4
the+lion+king+1994,560702,4
strictly+ballroom+1992,640438,4
to+kill+a+mockingbird+1962,879116,4
billy+madison+1995,55287,3
heidi+fleiss+hollywood+madam+1995,873807,1
father+of+the+bride+1991,93691,2
mystic+pizza+1988,255330,5
the+shawshank+redemption+1994,208175,5
like+water+for+chocolate+1992,810500,4
in+the+line+of+fire+1993,668968,5
the+life+of+david+gale+2003,774869,5
forrest+gump+1994,172697,4
strange+brew+1983,972316,3
the+prestige+2006,23431,4
demolition+man+1993,258058,1
clerks+ii+2006,182850,1
city+of+angels+1998,948420,3
clear+and+present+danger+1994,99393,5
the+last+of+the+mohicans+1992,673106,5
fame+1980,617084,3
willy+wonka++the+chocolate+factory+1971,170015,4
the+jungle+book+1967,462363,1
paths+of+glory+1957,438523,3
cinderella+man+2005,27464,4
addams+family+values+1993,264603,3
porco+rosso+1992,974066,4
